Case_ID,BUS__CODE,SCORE,A_EmployeeCount,A_GrossSales,A_ExtaxPurch,A_Resales,A_FoodCosts,A_LaborCosts,A_IOC,A_BadDebts,A_TOPP,A_SalesFinal,PriorAuditTax,PriorAuditHours,OwnCode,Status,Y_AuditResult
100007691,"A00129",56,,37125693,43496,9,0,0,29204446,4,0,0,,,"C","Established","Not_Success"
100007692,"A00149",67,,9168035,5,9157976,0,0,0,2,0,0,4719,79,"C","Established","Not_Success"
100007693,"A00149",,,,,,,,,,,,,,"C","Established","Not_Success"
100007694,"A00132",54,,,,,,,,,,,,,"C","Established","Not_Success"
100007695,"A0068",,,17648119,41851,1820950,0,736187,9572197,4,2463,0,,,"C","Established","Not_Success"
100007696,"A00149",58,,9224100,21966,9200132,0,0,0,1,0,0,,,"C","Established","Not_Success"
100007697,"A00149",42,,709842,1434,205910,0,0,0,8,0,0,,,"D","Established","Not_Success"
100007698,"A0076",29,,2006820,7,7,209141,0,0,3615,0,0,,,"P","Established","Success"
100007699,"A0090",48,,2315239,297956,523178,0,0,168483,2,0,0,,,"S","Established","Success"
100007700,"A00114",39,,80708,8,5,0,0,0,4,0,0,,,"P","Established","Not_Success"
100007701,"A00132",62,,9833478,6321156,8192789,0,0,0,7,0,0,,,"C","Established","Success"
100007702,"A00132",58,,6013549,55721,7,0,5938395,0,6,1838,0,,,"C","Established","Not_Success"
100007703,"A0074",38,,,,,,,,,,,,,"C","Established","Not_Success"
100007704,"A00110",84,,44201539,18089,627497,0,1694399,5714274,6571,27700,0,,,"C","Established","Not_Success"
100007705,"A00149",,,339813,6,144440,0,0,0,-221,0,0,,,"S","Established","Not_Success"
100007706,"A0084",,,,,,,,,,,,,,"S","Established","Not_Success"
100007707,"A00114",35,2,1262400,4,62159,0,0,0,6,0,0,,,"S","Established","Success"
100007708,"A00135",68,,7,4507648,1,0,0,0,8,0,0,,,"D","Established","Not_Success"
100007709,"A00135",58,,,,,,,,,,,,,"D","Established","Not_Success"
100007710,"A00135",43,,,,,,,,,,,,,"D","Established","Not_Success"
100007711,"A00132",55,,5564493,8,6265,0,4784986,0,7,238347,0,,,"C","Established","Not_Success"
100007712,"A0085",,,,,,,,,,,,,,"C","Established","Not_Success"
100007713,"A00149",,,1297120,10,405516,0,0,350221,4,0,0,,,"D","Established","Not_Success"
100007714,"A0074",35,,2516956,1,62435,648222,0,0,4,0,0,,,"C","Established","Not_Success"
100007715,"A00132",46,,,,,,,,,,,,,"C","Established","Not_Success"
100007716,"A00110",80,,106362267,119975,26834300,0,5081350,200777,10,69700,0,,,"C","Established","Not_Success"
100007717,"A00114",55,,,,,,,,,,,,,"S","Established","Not_Success"
100007718,"A00134",61,,,,,,,,,,,,,"M","Established","Not_Success"
100007719,"A0070",,,,,,,,,,,,,,"C","Established","Not_Success"
100007720,"A0080",36,6,420301,1,3,0,0,0,6,0,0,,,"S","Established","Success"
100007721,"A00149",,,,,,,,,,,,,,"C","Established","Not_Success"
100007722,"A00114",,5,,,,,,,,,,,,"M","Established","Not_Success"
100007723,"A0068",,,,,,,,,,,,,,"C","Established","Not_Success"
100007724,"A00134",,,1461978,4523566,10,0,0,0,3,0,11150,,,"C","Established","Not_Success"
100007725,"A00112",,,8842656,995,10,669923,104486,0,14416,16019,0,,,"S","Established","Not_Success"
100007726,"A00139",,,8913946,62902,405,0,0,3350,7,0,0,,,"C","Established","Not_Success"
100007727,"A0067",11,6,,,,,,,,,,,,"S","Established","Not_Success"
100007728,"A00149",74,,11242067,7,3877855,0,0,90582,9,0,0,,,"S","Established","Success"
100007729,"A00136",,,,,,,,,,,,,,"C","Established","Not_Success"
100007730,"A00149",66,,5131298,1036784,551349,0,86,0,8331,0,0,,,"C","Established","Not_Success"
100007731,"A00114",56,,,,,,,,,,,,,"D","Established","Not_Success"
100007732,"A00149",,,8495047,173366,8369520,0,0,0,7,0,0,,,"C","Established","Success"
100007733,"A0067",44,,9952435,31427,580074,0,56123,6084302,9,0,0,,,"C","Established","Not_Success"
100007734,"A00141",,,14647408,704964,5047119,0,0,2658727,9,0,0,,,"C","Established","Not_Success"
100007735,"A00112",39,,4389672,4,7,160698,10236,0,5,0,0,,,"C","Established","Not_Success"
100007736,"A0068",,,,,,,,,,,,,,"C","Established","Not_Success"
100007737,"A00149",,,27655779,2978703,25938342,0,607273,0,1,1052625,44038,,,"C","Established","Not_Success"
100007738,"A0067",,,10096176,8,9,211258,0,1281908,4,0,0,,,"C","Established","Not_Success"
100007739,"A0069",29,,,,,,,,,,,,,"O","Established","Not_Success"
100007740,"A0086",39,3,1194279,7528,7,-18083,0,0,5,0,0,,,"S","Established","Success"
100007741,"A00132",77,,11856759,3,7136107,0,0,0,3,0,0,,,"D","Established","Success"
100007742,"A00149",52,,232664,901351,1,0,0,0,3,0,15200,,,"L","Established","Not_Success"
100007743,"A00148",,,7488399,21455,7214690,0,0,0,9,0,0,,,"C","Established","Not_Success"
100007744,"A0068",,,37490684,2878450,5,0,3030105,24022646,1036532,0,0,,,"C","Established","Not_Success"
100007745,"A00114",25,,,,,,,,,,,,,"S","Established","Not_Success"
100007746,"A0076",,10,,,,,,,,,,,,"S","Established","Not_Success"
100007747,"A0069",52,,13391159,46116,1514901,0,15385,0,14440,95727,0,,,"D","Established","Not_Success"
100007748,"A0072",,,,,,,,,,,,,,"P","Established","Not_Success"
100007749,"A0069",41,,14543592,45930,8,0,0,0,8,0,0,,,"C","Established","Not_Success"
100007750,"A0086",,,10471914,30455,7,-75175,0,0,1,0,0,,,"D","Established","Not_Success"
100007751,"A00142",74,,,,,,,,,,,6,11,"C","Established","Not_Success"
100007752,"A00132",75,,7313371,-81030,9,0,0,0,7,0,0,,,"S","Established","Not_Success"
100007753,"A00112",,,13137933,8,132920,933901,0,0,8,0,0,,,"S","Established","Not_Success"
100007754,"A0072",,,8391999,3,9,2676923,0,0,3,0,0,,,"C","Established","Success"
100007755,"A00132",65,,5678473,4,371780,148725,3872622,0,1970,30368,0,,,"C","Established","Success"
100007756,"A0074",16,,101641,2,8,0,0,0,2,0,0,,,"S","Established","Not_Success"
100007757,"A00134",48,,2256279,5,4,0,19188,98589,7,0,0,,,"C","Established","Success"
100007758,"A00114",52,,,,,,,,,,,,,"S","Established","Not_Success"
100007759,"A0084",37,,,,,,,,,,,,,"M","Established","Not_Success"
100007760,"A00149",86,,22905742,278542,3961120,0,0,5076465,8,0,0,3717,70,"C","Established","Not_Success"
100007761,"A0085",,,238948,2471,4,0,0,0,7,0,0,,,"S","Established","Not_Success"
100007762,"A0068",,,12137746,5777,8,908181,8257564,12215,-21,0,79950,,,"C","Established","Not_Success"
100007763,"A00139",,,4970563,389158,6,0,1381833,0,4,0,0,,,"C","Established","Success"
100007764,"A0084",,,,,,,,,,,,,,"S","Established","Not_Success"
100007765,"A00121",37,,2911799,7,248466,0,391863,1311612,1,0,0,,,"C","Established","Not_Success"
100007766,"A0069",35,,,,,,,,,,,,,"D","Established","Not_Success"
100007767,"A0074",28,,,,,,,,,,,,,"P","Established","Not_Success"
100007768,"A0086",,,4099442,6613,8,0,0,0,4,0,0,,,"C","Established","Success"
100007769,"A00114",50,,,,,,,,,,,,,"C","Established","Not_Success"
100007770,"A00132",,,14711986,445234,2513063,0,11823629,0,2,375286,0,,,"C","Established","Success"
100007771,"A00113",,,2623752,270842,8,0,0,0,6,0,0,,,"D","Established","Not_Success"
100007772,"A0070",25,1,,,,,,,,,,,,"S","Established","Not_Success"
100007773,"A00149",66,,,,,,,,,,,,,"D","Established","Not_Success"
100007774,"A00139",59,,,,,,,,,,,,,"C","Established","Not_Success"
100007775,"A00149",68,,,,,,,,,,,,,"C","Established","Not_Success"
100007776,"A00149",,,4216194,2,2867750,0,398113,10952,9,0,0,,,"C","Established","Success"
100007777,"A00132",60,,7009818,1,2354479,0,0,0,8711,0,0,,,"C","Established","Not_Success"
100007778,"A00139",,,,,,,,,,,,,,"C","Established","Not_Success"
100007779,"A00135",,,1375014,6,2,0,789475,0,2,0,0,,,"C","Established","Not_Success"
100007780,"A00122",41,,2923479,8,10,0,1872491,0,7,19327,0,,,"C","Established","Not_Success"
100007781,"A00149",,,4276584,13762,2428438,0,0,255660,1,0,0,,,"C","Established","Not_Success"
100007782,"A00144",,,,,,,,,,,,,,"C","Established","Not_Success"
100007783,"A00149",,,54630671,7,28951142,0,0,302500,3,0,0,,,"C","Established","Not_Success"
100007784,"A0069",,,14127209,133223,9,0,428302,0,6,0,0,,,"C","Established","Not_Success"
100007785,"A00125",,6,4026632,23348,5,0,0,0,6,0,0,,,"D","Established","Not_Success"
100007786,"A00149",,,9053769,268910,292099,0,0,268696,45318,0,0,,,"L","Established","Not_Success"
100007787,"A00116",34,,606703,6,10,0,0,0,2,0,0,,,"P","Established","Not_Success"
100007788,"A00149",86,,104821386,1398332,811637,0,0,0,5206663,324140,0,,,"P","Established","Not_Success"
100007789,"A00149",,,37818584,1508050,2349091,0,0,0,6,0,0,,,"P","Established","Not_Success"
100007790,"A0069",42,,6644557,16925,-1333786,0,6585443,0,7,0,0,,,"C","Established","Success"
100007791,"A00139",38,4,205754,2,1,0,0,0,8,52925,0,,,"D","Established","Not_Success"
100007792,"A00114",,,176010,8,6,0,0,0,9,0,0,,,"S","Established","Success"
100007793,"A0069",42,,8922390,121893,8,0,0,6608020,8,0,0,,,"C","Established","Not_Success"
100007794,"A0085",32,,1324936,4,1,0,0,0,2,0,0,,,"P","Established","Not_Success"
100007795,"A00114",,,,,,,,,,,,,,"C","Established","Not_Success"
100007796,"A0086",42,,,,,,,,,,,,,"C","Established","Not_Success"
100007797,"A00139",,,18621672,109659,18495968,0,0,0,4,0,0,,,"C","Established","Not_Success"
100007798,"A00139",,,8,1009330,3,0,0,0,3,0,0,,,"C","Established","Not_Success"
100007799,"A00114",65,,2891180,17534,754878,0,0,8500,10,0,0,,,"C","Established","Not_Success"
100007800,"A0072",46,,1598871,5,1,835884,0,0,1,0,0,,,"P","Established","Success"
100007801,"A0072",,,1184521,3678,11232,114675,0,0,10,0,0,,,"M","Established","Not_Success"
100007802,"A00121",,,,,,,,,,,,,,"C","Established","Not_Success"
100007803,"A00141",,,249443350,1616595,1,0,0,233091,5,0,0,,,"C","Established","Success"
100007804,"A00149",71,2,,,,,,,,,,,,"D","Established","Not_Success"
100007805,"A00149",,,,,,,,,,,,,,"D","Established","Not_Success"
100007806,"A0069",57,,9281686,42791,1552310,0,7176,3958583,2,0,0,,,"C","Established","Not_Success"
100007807,"A00133",,,3623933,4,4,0,3217620,10000,1,0,0,,,"C","Established","Not_Success"
100007808,"A0069",,,,,,,,,,,,,,"C","Established","Not_Success"
100007809,"A00125",,,2113578,23008,10,0,0,0,3,0,4850,,,"D","Established","Not_Success"
100007810,"A0068",,,,,,,,,,,,,,"C","Established","Not_Success"
100007811,"A0052",7,,,,,,,,,,,,,"S","Established","Not_Success"
100007812,"A0061",32,,,,,,,,,,,,,"C","Established","Not_Success"
100007813,"A0085",,9,422509,4869,5,0,0,0,5,0,0,,,"P","Established","Success"
100007814,"A0072",37,,1663209,7,7,455253,0,0,9,0,0,,,"C","Established","Success"
100007815,"A0083",,,21560456,3,1,19389055,0,0,6,10338,0,,,"S","Established","Not_Success"
100007816,"A0068",51,,4921365,5,2564155,0,0,1901347,4,0,0,,,"C","Established","Not_Success"
100007817,"A00132",,,2725536,7,1330174,0,370475,466571,8,0,0,,,"C","Established","Not_Success"
100007818,"A00149",,,,,,,,,,,,,,"C","Established","Not_Success"
100007819,"A0052",16,,,,,,,,,,,,,"S","Established","Not_Success"
100007820,"A0068",,,7488793,14916,5,0,6747498,703268,7,1860,0,,,"C","Established","Not_Success"
100007821,"A00114",72,,18831172,8,14943061,0,0,0,4,0,0,,,"C","Established","Not_Success"
100007822,"A00135",,,23000,1623718,6,0,0,0,10,0,0,,,"C","Established","Not_Success"
100007823,"A00111",,2,,,,,,,,,,,,"S","Established","Not_Success"
100007824,"A0070",56,,6602621,4,3,2762329,0,0,5,0,0,,,"M","Established","Success"
100007825,"A0085",33,,84464,9,8,0,0,0,6,0,0,,,"S","Established","Not_Success"
100007826,"A00148",,,33768843,5,17753133,0,0,0,8,0,0,,,"C","Established","Success"
100007827,"A00132",73,,,,,,,,,,,,,"C","Established","Not_Success"
100007828,"A00114",,,12262524,25552,984681,0,0,30587,32467,17966,0,,,"C","Established","Not_Success"
100007829,"A0069",40,,3104850,5,526099,0,5495,0,4,0,0,,,"S","Established","Not_Success"
100007830,"A00100",,,7097918,5606,4444,0,1725758,0,7375,27,0,,,"C","Established","Not_Success"
100007831,"A00133",63,,4287833,5,-291694,0,0,1264100,2,0,0,,,"C","New","Not_Success"
100007832,"A0085",29,,,,,,,,,,,,,"S","Established","Not_Success"
100007833,"A0076",45,,,,,,,,,,,,,"C","Established","Not_Success"
100007834,"A00112",46,21,11552005,9,3,591600,0,0,1293,0,0,,,"S","Established","Not_Success"
100007835,"A00148",55,6,870188,1,651680,0,0,0,1285,0,0,,,"S","Established","Not_Success"
100007836,"A00140",87,,,,,,,,,,,8593,50,"C","Established","Not_Success"
100007837,"A00149",,,3215077,125371,6,0,0,0,7,0,0,,,"C","Established","Not_Success"
100007838,"A00112",,,30590728,8,8,244942,1761880,0,10,0,0,,,"D","Established","Success"
100007839,"A0072",55,,,,,,,,,,,,,"S","Established","Not_Success"
100007840,"A00114",41,,2145176,9,15622,0,0,0,15067,0,0,,,"P","Established","Not_Success"
100007841,"A00149",,,,,,,,,,,,,,"S","Established","Not_Success"
100007842,"A0085",22,1,380307,9,2,0,0,0,1380,0,0,,,"S","Established","Not_Success"
100007843,"A0084",68,,22405187,2726,1382259,16085010,0,0,5,0,0,,,"C","Established","Not_Success"
100007844,"A0084",39,,1328160,364,2,336148,0,0,3,0,0,,,"P","Established","Not_Success"
100007845,"A00139",43,,,,,,,,,,,,,"S","Established","Not_Success"
100007846,"A0083",58,7,6308326,6368,5,4543003,0,0,7,0,0,,,"M","Established","Not_Success"
100007847,"A0074",50,,,,,,,,,,,,,"C","Established","Not_Success"
100007848,"A0068",44,,,,,,,,,,,,,"C","Established","Not_Success"
100007849,"A00125",,,6434238,47266,2,-116612,0,0,2,0,0,,,"D","Established","Not_Success"
100007850,"A0083",36,,,,,,,,,,,,,"M","Established","Not_Success"
100007851,"A00136",65,,27291984,111454,13773644,0,10958144,1341079,3,437800,0,,,"C","Established","Success"
100007852,"A00132",62,,,,,,,,,,,,,"C","Established","Not_Success"
100007853,"A00133",,,4295396,4,5,0,2996782,0,9458,0,0,,,"P","Established","Not_Success"
100007854,"A00132",,,965070,9570,97259,0,0,8028,10,0,0,,,"C","Established","Not_Success"
100007855,"A0077",,,2620263,5,6,0,0,0,7,0,0,,,"C","Established","Not_Success"
100007856,"A00149",48,,,,,,,,,,,,,"C","Established","Not_Success"
100007857,"A0068",,,32077248,2433,16111617,0,0,14976184,8,0,0,,,"C","Established","Not_Success"
100007858,"A00149",,,,,,,,,,,,,,"C","Established","Not_Success"
100007859,"A0067",,,,,,,,,,,,,,"C","Established","Not_Success"
100007860,"A0069",,,,,,,,,,,,,,"C","Established","Not_Success"
100007861,"A0074",18,,1543730,5,4,1057937,0,0,6,0,0,,,"M","Established","Success"
100007862,"A00144",,10,3835550,3,793484,0,0,50250,1003,0,0,,,"S","Established","Not_Success"
100007863,"A0085",31,,,,,,,,,,,,,"S","Established","Not_Success"
100007864,"A00149",,,3322558,8,2541916,0,0,0,2,0,0,,,"D","Established","Not_Success"
100007865,"A0069",,,6239724,1763,13921,0,256952,2069134,3,0,0,,,"C","Established","Not_Success"
100007866,"A00117",,8,,,,,,,,,,,,"S","Established","Not_Success"
100007867,"A0085",,,,,,,,,,,,,,"M","Established","Not_Success"
100007868,"A0085",,,,,,,,,,,,,,"M","Established","Success"
100007869,"A00139",,,3775738,14851,9,0,3435861,0,4,0,638,,,"P","Established","Not_Success"
100007870,"A0068",70,,61856557,3086768,3174075,0,0,56461930,5,0,0,,,"C","Established","Not_Success"
100007871,"A00139",56,,,,,,,,,,,,,"O","Established","Not_Success"
100007872,"A00133",,,,,,,,,,,,,,"C","Established","Not_Success"
100007873,"A00135",49,,,,,,,,,,,,,"D","Established","Not_Success"
100007874,"A0068",47,,110159984,598934,110159994,0,0,0,4,0,0,,,"C","Established","Success"
100007875,"A00149",63,,,,,,,,,,,,,"C","Established","Not_Success"
100007876,"A00114",72,,25102462,27140,225817,0,46561,0,3356,0,0,,,"C","Established","Not_Success"
100007877,"A00149",58,,1356673,390,996953,0,1000,5088,1,4203,0,,,"C","Established","Not_Success"
100007878,"A0072",33,,1413868,3231,2,248322,0,0,8,0,0,,,"P","Established","Success"
100007879,"A0074",,,6788163,6,130119,56329,15452,0,7,0,0,,,"C","Established","Success"
100007880,"A00114",,,,,,,,,,,,,,"C","Established","Not_Success"
100007881,"A00122",,4,,,,,,,,,,,,"S","Established","Not_Success"
100007882,"A0072",38,,708446,8,97623,301180,4066,0,3,0,0,,,"P","Established","Not_Success"
100007883,"A00141",52,,74028956,319172,74028962,0,0,0,3,0,0,,,"C","Established","Not_Success"
100007884,"A00149",37,,,,,,,,,,,,,"C","Established","Not_Success"
100007885,"A00144",51,,,,,,,,,,,,,"C","Established","Not_Success"
100007886,"A00149",34,1,,,,,,,,,,,,"S","Established","Not_Success"
100007887,"A0069",42,,,,,,,,,,,,,"S","Established","Not_Success"
100007888,"A0069",64,,,,,,,,,,,,,"C","Established","Not_Success"
100007889,"A00149",,,4191033,7,260123,0,-510,117439,9,0,0,,,"C","Established","Not_Success"
100007890,"A0084",46,,2643995,6902,4,637955,0,0,5,0,0,,,"P","Established","Success"
100007891,"A00125",,,,,,,,,,,,,,"C","Established","Not_Success"
100007892,"A0080",53,9,6306209,20057,19048,0,917575,363102,8,0,0,,,"P","Established","Not_Success"
100007893,"A00129",48,,6372849,6,-456405,0,1704800,4668,15860,36095,0,,,"C","Established","Success"
100007894,"A00136",92,,,,,,,,,,,,,"C","Established","Not_Success"
100007895,"A0068",58,,7433362,4,137571,1634,1465427,20385,5,0,0,,,"C","Established","Not_Success"
100007896,"A00149",,,,,,,,,,,,,,"C","Established","Not_Success"
100007897,"A00133",,,11441604,3,36284,0,223309,8511378,7,0,0,,,"C","Established","Success"
100007898,"A00112",73,3,35842512,8,3,939330,29990,0,6,0,0,,,"D","Established","Not_Success"
100007899,"A0080",41,,4342622,8,12505,0,0,3954817,4,0,0,,,"C","Established","Not_Success"
100007900,"A00132",69,,9755966,8,498045,0,6834102,0,8,1766606,0,,,"C","Established","Not_Success"
100007901,"A0062",56,,,,,,,,,,,,,"C","Established","Not_Success"
100007902,"A00139",81,,,,,,,,,,,,,"C","Established","Not_Success"
100007903,"A00132",,,1954785,34376,884059,0,0,0,7,0,0,,,"P","Established","Not_Success"
100007904,"A00132",67,,4780559,95256,3,0,3060525,0,6,0,0,,,"C","New","Not_Success"
100007905,"A0083",,,321378,2547,4,206325,0,0,421,6892,0,,,"S","Established","Not_Success"
100007906,"A00133",,,509662280,595692,435044116,0,0,46722723,7,0,0,,,"C","Established","Success"
100007907,"A00110",77,,,,,,,,,,,,,"C","Established","Not_Success"
100007908,"A00114",58,,1629660,1,151998,0,0,0,2,0,0,,,"C","Established","Not_Success"
100007909,"A00121",43,7,4744692,8,54919,0,2186055,0,-679,0,51562,,,"D","Established","Success"
100007910,"A0069",22,,,,,,,,,,,,,"S","Established","Not_Success"
100007911,"A00136",55,,35442425,11630,27158025,0,0,8284401,6,0,0,,,"C","Established","Not_Success"
100007912,"A0069",25,,,,,,,,,,,,,"P","New","Not_Success"
100007913,"A00122",63,,8898773,26492,1650732,0,0,0,41655,0,0,,,"C","Established","Not_Success"
100007914,"A00114",45,,446121,9,6,0,0,0,8,0,0,,,"P","Established","Not_Success"
100007915,"A00149",67,,5624914,6,4276019,0,0,0,6,0,0,,,"C","Established","Not_Success"
100007916,"A0074",35,,2519852,1646,6,2010827,0,0,1,0,0,,,"C","Established","Not_Success"
100007917,"A0080",,,4982765,46,60238,0,3173674,0,4,0,0,,,"C","Established","Not_Success"
100007918,"A00149",44,,,,,,,,,,,,,"C","New","Not_Success"
100007919,"A00149",89,,55789471,16620,13217679,0,0,7469344,83544,1606272,0,,,"C","Established","Not_Success"
100007920,"A0083",,,576929,2629,7217,180586,0,0,10,0,0,,,"S","Established","Not_Success"
100007921,"A00114",68,,9042099,3,2453832,0,0,0,7,0,0,,,"P","Established","Success"
100007922,"A00139",56,,1788478,187790,142941,83640,1039728,2456,10,0,0,,,"D","Established","Success"
100007923,"A00149",,,,,,,,,,,,,,"P","Established","Not_Success"
100007924,"A00136",47,14,,,,,,,,,,,,"S","Established","Not_Success"
100007925,"A00122",37,,2152240,18622,19441,17165,1188671,972,4671,55938,0,,,"S","Established","Not_Success"
100007926,"A00114",41,2,,,,,,,,,,,,"S","Established","Not_Success"
100007927,"A00149",,,,,,,,,,,,,,"P","Established","Not_Success"
100007928,"A0074",24,10,129332,6,8,126937,0,0,5,9738,0,,,"M","Established","Not_Success"
100007929,"A0069",,,5626158,22407,10,0,0,5107835,4,0,0,,,"C","Established","Success"
100007930,"A0053",49,,,,,,,,,,,,,"C","New","Not_Success"
100007931,"A0061",46,,9202687,5131,8,414903,0,0,8,0,0,,,"C","Established","Not_Success"
